config,protocol,n,speed,alpha,position,avg_min_cs,min_cs_stddev,min_cs_min,min_cs_max,min_cs_count,avg_cs,cs_stddev,cs_min,cs_max,cs_count,delay_mean_s,total_hops,secure_ratio,eav_count,pkt_sent,pkt_recv,pdr
UFRPLS-20veh-a03-fast,UFRPLS,20,fast,0.3,e500,2.1548839238662,0.71145639345379,0.78982959605067,3.8198126362703,78.0,2.3844274744072,0.88384884390747,0.060594518387546,7.1828667934874,4159.0,0.000816971453,4159,1.0,1,1000.0,78.0,0.078
UFRPLS-20veh-a03-fast,UFRPLS,20,fast,0.3,e700,2.3460452348766,0.95261532107176,0.15298694668085,3.7439624783181,71.0,3.1357573090591,1.170250235129,0.0057802422884379,7.4530436132549,4780.0,0.00082302323697183,4780,1.0,1,1000.0,71.0,0.071
UFRPLS-20veh-a03-fast,UFRPLS,20,fast,0.3,e900,1.8733062364732,0.93121816946849,0.036702044878538,3.5428219458743,71.0,3.356465634168,1.4880068835487,0.11488344975687,9.9862042457692,4851.0,0.001095673708,4851,1.0,1,1000.0,71.0,0.071
UFRPLS-20veh-a05,UFRPLS,20,slow,0.5,e100,2.553550864008,0.48642446100848,0.66062886524335,3.7159536590988,110.0,2.8717765766596,0.65393142408807,0.19510449371639,5.455968693844,4011.0,0.0011934829552545,4011,1.0,1,1000.0,110.0,0.11
UFRPLS-20veh-a05,UFRPLS,20,slow,0.5,e300,2.5859405023675,0.46503443142283,0.60419290995516,3.456090785085,109.0,2.7990186955496,0.67414751599119,0.036167030792114,5.6220981323269,4202.0,0.0011333663775688,4202,1.0,1,1000.0,109.0,0.109
UFRPLS-20veh-a05,UFRPLS,20,slow,0.5,e500,2.5592291952358,0.57603060436103,0.19719724266858,3.8395548762526,109.0,2.8139394314447,0.6487728609356,0.043837295604575,5.2391762421824,4128.0,0.0012817855418624,4128,1.0,1,1000.0,109.0,0.109
UFRPLS-20veh-a05,UFRPLS,20,slow,0.5,e700,2.6075689256584,0.44758470261633,0.73084985351371,3.2355666165485,93.0,2.8118260287544,0.66998904220509,0.10220901778861,5.393089941875,4064.0,0.0012669077535376,4064,1.0,1,1000.0,93.0,0.093
UFRPLS-20veh-a05,UFRPLS,20,slow,0.5,e900,2.5929101425373,0.5288357952777,0.029783177437977,3.7159536590988,91.0,2.8452673181597,0.68306646091271,0.043535187465658,5.5767030194808,4204.0,0.0013177459995275,4204,1.0,1,1000.0,91.0,0.091
UFRPLS-20veh-a05-fast,UFRPLS,20,fast,0.5,e100,2.0900400430377,1.1012019183961,0.029976105168608,4.096008803565,45.0,2.680430820694,1.0180980710024,0.017532307931887,8.2685756598916,6120.0,0.00085077687153333,6120,1.0,1,1000.0,45.0,0.045
UFRPLS-20veh-a05-fast,UFRPLS,20,fast,0.5,e300,2.6923466852658,0.68180849472279,0.74923780045489,5.0956016404895,76.0,3.232187400281,1.0235716337015,0.073406564786261,7.2981210219237,4682.0,0.0007454482154079,4682,1.0,1,1000.0,76.0,0.076
UFRPLS-20veh-a05-fast,UFRPLS,20,fast,0.5,e500,2.6106967441884,0.49308891180976,0.50839334056369,3.8064236100396,107.0,3.0226490623092,1.2333881976702,0.02864464017825,9.1621365990691,4140.0,0.00094850050895327,4140,1.0,1,1000.0,107.0,0.107
UFRPLS-20veh-a05-fast,UFRPLS,20,fast,0.5,e700,2.9930493107265,0.56809501969777,0.8212848675935,4.0255021954544,57.0,3.4279738673817,0.89106196753716,0.078544113885343,8.8750516123826,5081.0,0.0010762292707193,5081,1.0,1,1000.0,57.0,0.057
UFRPLS-20veh-a05-fast,UFRPLS,20,fast,0.5,e900,2.791379009502,0.58884448009264,0.19049104341537,4.4930410681412,93.0,3.6994073481677,1.2434827891825,0.043367880937787,9.6970804360137,5499.0,0.00086328654855914,5499,1.0,1,1000.0,93.0,0.093
UFRPLS-20veh-a07,UFRPLS,20,slow,0.7,e100,6.5580886395209,1.1595297289895,4.5985941462608,8.5771164939513,63.0,6.2500010093166,1.7006417276585,0.050063008964344,9.4177530267725,8869.0,0.00035600089071429,8869,1.0,1,1000.0,63.0,0.063
UFRPLS-20veh-a07,UFRPLS,20,slow,0.7,e300,6.698017551573,1.1467044515896,4.3504801953426,8.6219210879253,63.0,6.2376488081037,1.704312469763,0.047388397077412,9.2510113933697,9103.0,0.00047499306438095,9103,1.0,1,1000.0,63.0,0.063
UFRPLS-20veh-a07,UFRPLS,20,slow,0.7,e500,6.7003654469111,1.2414560873838,2.9600789424065,8.5977529842278,62.0,6.1865233499792,1.7266537426817,0.023741931918252,9.414336931797,8773.0,0.00031328299856452,8773,1.0,1,1000.0,62.0,0.062
UFRPLS-20veh-a07,UFRPLS,20,slow,0.7,e700,6.7880665291167,1.1639223639887,4.791381668758,8.6663380924721,61.0,6.2113984227877,1.6722163059531,0.047388397077412,8.6686666690522,8789.0,0.00032980536901639,8789,1.0,1,1000.0,61.0,0.061
UFRPLS-20veh-a07,UFRPLS,20,slow,0.7,e900,6.6756485129457,1.2413393987818,2.2197913668699,8.5117377978077,64.0,6.258319802651,1.6394776891144,0.070854035642171,9.4513208300092,8761.0,0.00033263499964063,8761,1.0,1,1000.0,64.0,0.064
UFRPLS-20veh-a07-fast,UFRPLS,20,fast,0.7,e100,3.218528687639,1.9474005237752,0.07840465446467,6.2807008818308,20.0,4.8002744970941,2.2100954446896,0.022866380989896,10.624265779759,8900.0,0.0008624503619,8900,1.0,1,1000.0,20.0,0.02
UFRPLS-20veh-a07-fast,UFRPLS,20,fast,0.7,e300,6.0725315225832,1.0131352902807,3.786350009325,7.5995034464928,47.0,6.0769441419845,1.760780953477,0.18279490341909,12.489340966716,10185.0,0.00046297656782979,10185,1.0,1,1000.0,47.0,0.047
UFRPLS-20veh-a07-fast,UFRPLS,20,fast,0.7,e500,6.2001193705629,1.0939672547786,3.2724518895271,8.9996091886883,66.0,6.2551485228252,1.7140824915524,0.024252645905698,13.826738410495,9002.0,0.00048224529419697,9002,1.0,1,1000.0,66.0,0.066
UFRPLS-20veh-a07-fast,UFRPLS,20,fast,0.7,e700,6.3766711242647,0.83919489657965,4.0138226662184,7.8884383783551,59.0,6.4388200925227,1.7141794242142,0.1470389446767,11.338383137647,8438.0,0.00057815282384746,8438,1.0,1,1000.0,59.0,0.059
UFRPLS-20veh-a07-fast,UFRPLS,20,fast,0.7,e900,6.1406351951051,1.0802915123303,3.5325304495286,8.175338412805,54.0,6.1070744855393,1.7857358538938,0.040368785489228,11.510022159852,7741.0,0.00056928277061111,7741,1.0,1,1000.0,54.0,0.054
UFRPLS-20veh-a09,UFRPLS,20,slow,0.9,e100,6.8417643941801,1.1486134093107,4.4166100443582,8.5848919818542,45.0,7.0834359219447,2.4395695235008,0.070352582311124,14.173769044211,9840.0,0.00025122702704444,9840,1.0,1,1000.0,45.0,0.045
UFRPLS-20veh-a09,UFRPLS,20,slow,0.9,e300,6.7560074045832,1.2423296151517,4.3778857994269,8.8692093099508,50.0,7.078736402011,2.4573238003083,0.008816860077772,14.179205073217,9782.0,0.00027153431804,9782,1.0,1,1000.0,50.0,0.05
UFRPLS-20veh-a09,UFRPLS,20,slow,0.9,e500,6.860160116431,1.0910951492332,4.5417820915969,8.5738251580083,45.0,7.1400004747746,2.43289602897,0.037360966238012,14.214228319819,9801.0,0.00049332155748889,9801,1.0,1,1000.0,45.0,0.045
UFRPLS-20veh-a09,UFRPLS,20,slow,0.9,e700,6.8505995121813,1.0507605235331,4.9097253986867,8.4669579431512,46.0,7.107331245951,2.3936484274651,0.024890121680194,14.052820687928,9743.0,0.00033758831513043,9743,1.0,1,1000.0,46.0,0.046
UFRPLS-20veh-a09,UFRPLS,20,slow,0.9,e900,6.8846659682169,1.1642268146516,4.4677915085888,8.5462364025064,44.0,7.1103023143258,2.4398747947881,0.00999836768937,14.225250080397,9723.0,0.00024979581470455,9723,1.0,1,1000.0,44.0,0.044
UFRPLS-40veh-a01,UFRPLS,40,slow,0.1,e100,0.63234830848994,0.4557234446596,0.10637131804551,1.7100814784755,37.0,1.1822519245461,0.8321699763753,0.010578021393563,4.551313656835,3279.0,0.0015602406587297,3279,1.0,1,1000.0,37.0,0.037
UFRPLS-40veh-a01,UFRPLS,40,slow,0.1,e300,0.59655443334169,0.32783513052857,0.010531333592809,1.34286760404,39.0,1.0061813215386,0.42107997650548,0.043207560822772,2.5583520246798,3455.0,0.001196232779641,3455,1.0,1,1000.0,39.0,0.039
UFRPLS-40veh-a01,UFRPLS,40,slow,0.1,e500,1.1251275893709,0.98840651345182,0.026389829296498,3.1053094767621,24.0,2.1018493852293,0.60354232715955,0.038059309798026,3.7187442121543,4358.0,0.002105061242375,4358,1.0,1,1000.0,24.0,0.024
UFRPLS-40veh-a01,UFRPLS,40,slow,0.1,e700,1.2207893821214,1.1181385997805,0.082215028903619,3.4554826842662,57.0,2.7215012343948,1.0654602215864,0.029239991453245,4.9079762043194,4190.0,0.0012512312859825,4190,1.0,1,1000.0,57.0,0.057
UFRPLS-40veh-a01,UFRPLS,40,slow,0.1,e900,0.91441174503179,1.0099229802477,0.00024374172409836,3.6099674899592,108.0,2.7617397123264,1.3843042283181,0.00024374172409836,5.6519563338643,4306.0,0.0011593074792685,4306,1.0,1,1000.0,108.0,0.108
UFRPLS-40veh-a03,UFRPLS,40,slow,0.3,e100,1.0169957163294,0.4313743943969,0.16599841370633,1.6908327514973,35.0,1.4381493866089,0.66537903758846,0.01853711071854,4.6674585590019,3744.0,0.0011638119564286,3744,1.0,1,1000.0,35.0,0.035
UFRPLS-40veh-a03,UFRPLS,40,slow,0.3,e300,1.0847510435095,0.16877225751861,0.59354878658595,1.416581172114,40.0,1.313183202887,0.38084751145374,0.22668161941655,2.9072500388465,2943.0,0.00135302903285,2943,1.0,1,1000.0,40.0,0.04
UFRPLS-40veh-a03,UFRPLS,40,slow,0.3,e500,1.3052733576534,0.52692329238717,0.58063936506962,3.0647334182677,50.0,2.1239940171665,0.54668665658645,0.11189233330759,3.4656422605709,3779.0,0.001236903961,3779,1.0,1,1000.0,50.0,0.05
UFRPLS-40veh-a03,UFRPLS,40,slow,0.3,e700,1.3866338709907,0.7017734458198,0.22203234813926,3.2712612366531,68.0,2.7673802927762,0.96421994083601,0.22195023581071,5.0818018230201,4255.0,0.0015054639594265,4255,1.0,1,1000.0,68.0,0.068
UFRPLS-40veh-a03,UFRPLS,40,slow,0.3,e900,1.4520981998348,0.83281219900667,0.082638595527314,3.7936213156635,96.0,2.8069893796099,1.2322875831362,0.090547531532124,5.5661843246068,4624.0,0.0015199785580208,4624,1.0,1,1000.0,96.0,0.096
UFRPLS-40veh-a03-fast,UFRPLS,40,fast,0.3,e100,0.98284589784337,0.50804064496278,0.1545808286899,1.9045495338266,23.0,1.756478218631,1.0741594536358,0.00052087951201685,6.4885106909051,5999.0,0.0013083598045217,5999,1.0,1,1000.0,23.0,0.023
UFRPLS-40veh-a03-fast,UFRPLS,40,fast,0.3,e300,1.1508433800633,0.21623463817303,0.64927550750256,1.7151617974767,50.0,1.5873657680829,0.95010854555744,0.18617676710217,7.1788962756899,2657.0,0.00136070079598,2657,1.0,1,1000.0,50.0,0.05
UFRPLS-40veh-a03-fast,UFRPLS,40,fast,0.3,e500,1.4046478513237,0.61311671043897,0.29753892677206,2.5100834305417,31.0,2.2690574294729,0.68797006657035,0.23917009157789,6.5371597457661,3793.0,0.0013318181125484,3793,1.0,1,1000.0,31.0,0.031
UFRPLS-40veh-a03-fast,UFRPLS,40,fast,0.3,e700,1.574581684769,0.76938591583582,0.63055208245395,3.2903423136656,30.0,2.8309843043239,0.99337994244565,0.047530551826902,9.0316654959088,3292.0,0.0016658461343333,3292,1.0,1,1000.0,30.0,0.03
UFRPLS-40veh-a03-fast,UFRPLS,40,fast,0.3,e900,2.7142365686251,1.5100963409766,0.25501920323156,5.856665918886,135.0,3.1003449595882,1.2336167392863,0.082941814050628,8.0612509717276,3911.0,0.0012511756854222,3911,1.0,1,1000.0,135.0,0.135
UFRPLS-40veh-a05,UFRPLS,40,slow,0.5,e100,2.1413163964446,0.97172130106369,0.10257172706193,3.6754369025708,37.0,2.4708215203152,0.91925448432716,0.0010242764654436,5.2256787381935,6829.0,0.00067266348862162,6829,1.0,1,1000.0,37.0,0.037
UFRPLS-40veh-a05,UFRPLS,40,slow,0.5,e300,2.5611307167846,0.46347473780442,1.2722640371678,3.2652151264098,65.0,2.9603132535194,0.76049007364159,0.30968716018621,6.0742471893253,4158.0,0.0014933422142769,4158,1.0,1,1000.0,65.0,0.065
UFRPLS-40veh-a05,UFRPLS,40,slow,0.5,e500,2.7258731071058,0.2325337454537,1.9460472753038,3.2584991697175,67.0,2.8688845014417,0.52568993231816,0.17474485447678,5.111935963069,3225.0,0.016666499357373,3225,1.0,1,1000.0,67.0,0.067
UFRPLS-40veh-a05,UFRPLS,40,slow,0.5,e700,2.6677719975231,0.37195510427247,0.78857392997128,3.4909533820727,90.0,3.1002494242485,0.60652889338766,0.14969669782602,5.2447928283418,4012.0,0.0023428296160556,4012,1.0,1,1000.0,90.0,0.09
UFRPLS-40veh-a05,UFRPLS,40,slow,0.5,e900,2.5682627819116,0.71944896292955,0.0507187415974,3.6981173022593,87.0,3.3735912774553,0.8702311421696,0.013311701455962,5.8349736224352,4197.0,0.0023304336151379,4197,1.0,1,1000.0,87.0,0.087
UFRPLS-40veh-a05-fast,UFRPLS,40,fast,0.5,e100,1.955129971533,0.91143638216366,0.13823703710165,4.2113535949866,25.0,2.7871470314327,1.3153090528323,0.039130281490735,7.338016309993,7216.0,0.00092332151144,7216,1.0,1,1000.0,25.0,0.025
UFRPLS-40veh-a05-fast,UFRPLS,40,fast,0.5,e300,2.7103843760234,0.38741510043434,1.7895509861923,4.2081289808902,45.0,2.9913698129014,0.74429678289149,0.0052037754127241,6.6892182457432,3933.0,0.0012596730307556,3933,1.0,1,1000.0,45.0,0.045
UFRPLS-40veh-a05-fast,UFRPLS,40,fast,0.5,e500,2.7265745999331,0.22646312909458,2.123541676004,3.2762901502425,51.0,2.9190514597136,0.7053837177919,0.31802692649816,7.2545369260074,3241.0,0.075291944910647,3241,1.0,1,1000.0,51.0,0.051
UFRPLS-40veh-a05-fast,UFRPLS,40,fast,0.5,e700,2.8004548375177,0.2947274231822,1.2616964272,3.2434616801875,51.0,3.1344344482594,0.65163659722743,0.028539257003573,8.8990761206498,3403.0,0.0017849374862745,3403,1.0,1,1000.0,51.0,0.051
UFRPLS-40veh-a05-fast,UFRPLS,40,fast,0.5,e900,3.0902141854852,0.97313859361129,0.092775661596008,5.9220998306405,144.0,3.5855975872689,0.89541616269946,0.13481931947074,7.3091103901483,3854.0,0.0012825724999028,3854,1.0,1,1000.0,144.0,0.144
UFRPLS-40veh-a07,UFRPLS,40,slow,0.7,e100,2.3030625231342,1.2596457975161,0.49003023350988,4.6249670180828,24.0,3.1891601563503,1.5775154060476,0.021124503343174,9.2648729465535,7341.0,0.00086723875354167,7341,1.0,1,1000.0,24.0,0.024
UFRPLS-40veh-a07,UFRPLS,40,slow,0.7,e300,5.6913710140683,1.1745043288474,2.7852167995309,7.110455854555,33.0,6.125089398961,1.2729554466455,0.07551757162328,8.577218162214,10238.0,0.00057847967578788,10238,1.0,1,1000.0,33.0,0.033
UFRPLS-40veh-a07,UFRPLS,40,slow,0.7,e500,5.9609406030148,1.1792421395204,2.4775602298615,7.5438963024513,37.0,6.2891614837727,1.2642476069661,0.23958933372022,8.3966524927927,7064.0,0.00083625017091892,7064,1.0,1,1000.0,37.0,0.037
UFRPLS-40veh-a07,UFRPLS,40,slow,0.7,e700,5.5006250254626,1.5950907558304,0.15580469455439,7.937270776324,46.0,6.2861929959074,1.3329387220666,0.0092680196846402,9.1349921674355,6751.0,0.00091815352604348,6751,1.0,1,1000.0,46.0,0.046
UFRPLS-40veh-a07,UFRPLS,40,slow,0.7,e900,5.2725758755097,1.4042831196885,1.9894844945249,7.2365323721039,32.0,6.0927222824421,1.5493040395942,0.09238623850429,8.9650747652561,7223.0,0.00117137076975,7223,1.0,1,1000.0,32.0,0.032
UFRPLS-40veh-a07-fast,UFRPLS,40,fast,0.7,e100,3.2323252376732,1.804401904762,0.31584153257401,5.9413189306085,21.0,3.5714442167929,2.1224512932296,0.0172918918569,9.8460262305637,6716.0,0.0010202258961429,6716,1.0,1,1000.0,21.0,0.021
UFRPLS-40veh-a07-fast,UFRPLS,40,fast,0.7,e300,5.9980548967776,0.87337099094519,3.5885678265915,7.7849235243368,28.0,6.1395158027358,1.4742118721567,0.022463153149225,10.925564979625,8713.0,0.00068783370035714,8713,1.0,1,1000.0,28.0,0.028
UFRPLS-40veh-a07-fast,UFRPLS,40,fast,0.7,e500,6.5381702889173,0.39427693200622,5.6273371067964,7.2607282676393,35.0,6.3721909492146,1.2421004061648,0.070746038701742,9.8580099876538,6401.0,0.0011187591777429,6401,1.0,1,1000.0,35.0,0.035
UFRPLS-40veh-a07-fast,UFRPLS,40,fast,0.7,e700,6.3001567180487,0.56391329966515,4.8841259728732,7.8025826429986,37.0,6.3766887114275,1.100746658164,0.10538779876108,9.6553038250567,6268.0,0.0011084632483514,6268,1.0,1,1000.0,37.0,0.037
UFRPLS-40veh-a07-fast,UFRPLS,40,fast,0.7,e900,6.1398009842004,1.3661218763774,0.24809499952844,7.9920713090031,174.0,6.2513857388596,1.2441041328518,0.23157394641764,10.76815404754,5565.0,0.00095588617852874,5565,1.0,1,1000.0,174.0,0.174
UFRPLS-40veh-a09,UFRPLS,40,slow,0.9,e100,2.3559576222826,1.2238385162562,0.49003023350988,4.6249670180828,27.0,3.1819345034625,1.5842259252205,0.033417901708397,9.2648729465535,7322.0,0.00081584884737037,7322,1.0,1,1000.0,27.0,0.027
UFRPLS-40veh-a09,UFRPLS,40,slow,0.9,e300,5.6385605487047,1.199219233247,3.3405861076683,7.8638104329051,40.0,6.5059613220609,1.9421203266929,0.36717356954194,12.645711632848,8632.0,0.0007335294221,8632,1.0,1,1000.0,40.0,0.04
UFRPLS-40veh-a09,UFRPLS,40,slow,0.9,e500,5.8097238397929,2.0199389862467,0.47775027866026,8.5730863966145,32.0,7.667772544605,2.1671330771608,0.16560986356301,14.1883006512,7914.0,0.00063521902996875,7914,1.0,1,1000.0,32.0,0.032
UFRPLS-40veh-a09,UFRPLS,40,slow,0.9,e700,5.7295127575081,1.7192443983881,0.65543205774874,8.0927339491725,43.0,8.1277482220009,2.406414222998,0.017277618451921,14.945108911968,8197.0,0.00068322967802326,8197,1.0,1,1000.0,43.0,0.043
UFRPLS-40veh-a09,UFRPLS,40,slow,0.9,e900,5.517537276169,1.842441983021,0.6414262038928,8.3496459961066,30.0,8.4495677286198,2.7066167118731,0.13232459810571,15.542910278309,8536.0,0.00050122552163333,8536,1.0,1,1000.0,30.0,0.03
UFRPLS-60veh-a01,UFRPLS,60,slow,0.1,e100,0.55582646827275,0.50567230012743,0.041814775738715,1.8910439667994,17.0,0.98049153783229,0.91592273612822,0.0022068040354242,6.08205842764,2523.0,0.00097741675741176,2523,1.0,1,1000.0,17.0,0.017
UFRPLS-60veh-a01,UFRPLS,60,slow,0.1,e300,0.56246530298151,0.23213687856403,0.17822971826151,0.88614201590209,25.0,0.55307755224066,0.28836913342453,0.046271657643899,2.3094175205147,2462.0,0.00129892471012,2462,1.0,1,1000.0,25.0,0.025
UFRPLS-60veh-a01,UFRPLS,60,slow,0.1,e500,1.219613433843,0.94292644285612,0.07067200194227,2.4431745846059,32.0,1.9672579731751,0.75445985562248,0.052135428038916,5.9471440761684,3037.0,0.001508497117125,3037,1.0,1,1000.0,32.0,0.032
UFRPLS-60veh-a01,UFRPLS,60,slow,0.1,e700,0.81881681489101,0.92732531426426,0.16259870606104,3.2016364888812,38.0,2.8043336922286,1.0708348749339,0.044724750312497,4.8272150688213,3577.0,0.0015713982390789,3577,1.0,1,1000.0,38.0,0.038
UFRPLS-60veh-a01,UFRPLS,60,slow,0.1,e900,0.37042141804111,0.22279141216516,0.014945458306983,0.97890496673058,89.0,2.8331487981025,1.3341208233396,0.038328534824338,5.1317214972539,3992.0,0.013512257845461,3992,1.0,1,1000.0,89.0,0.089
UFRPLS-60veh-a03,UFRPLS,60,slow,0.3,e100,0.95641991404498,0.48983419581326,0.075305910011686,1.6244114679865,16.0,1.2431311524809,0.83621044480135,0.0011040194148961,5.3879832394021,3204.0,0.000523462988875,3204,1.0,1,1000.0,16.0,0.016
UFRPLS-60veh-a03,UFRPLS,60,slow,0.3,e300,1.2009451466999,0.12064065638037,0.89876076261289,1.4120278922884,32.0,1.2731724330803,0.28565489282343,0.0092166636955398,2.4900479674585,2007.0,0.0011293050474375,2007,1.0,1,1000.0,32.0,0.032
UFRPLS-60veh-a03,UFRPLS,60,slow,0.3,e500,1.5366614276282,0.54919523882915,0.76952348621479,2.6140974441386,32.0,2.0672487929121,0.67286520802113,0.14069347719063,5.5703492573098,3080.0,0.0019879364418125,3080,1.0,1,1000.0,32.0,0.032
UFRPLS-60veh-a03,UFRPLS,60,slow,0.3,e700,1.6914535636328,0.75777254763621,0.85906584580167,3.115441593814,28.0,2.8138940546708,0.99847762210603,0.15756033744147,4.9670570251928,3687.0,0.0019668044521786,3687,1.0,1,1000.0,28.0,0.028
UFRPLS-60veh-a03,UFRPLS,60,slow,0.3,e900,0.98129115561396,0.36335745261066,0.076000933271359,2.3266891046553,148.0,3.130753161754,1.2040180620236,0.14645562342718,6.496967358285,4050.0,0.0023122096858446,4050,1.0,1,1000.0,148.0,0.148
UFRPLS-60veh-a03-fast,UFRPLS,60,fast,0.3,e100,1.0781615543567,0.31758866476546,0.16225057319304,1.8011758937027,80.0,1.5808779079381,1.0182561303707,0.032153577592766,6.8587237815213,3557.0,0.001174121842425,3557,1.0,1,1000.0,80.0,0.08
UFRPLS-60veh-a03-fast,UFRPLS,60,fast,0.3,e300,1.0347714721165,0.60567322425913,0.079532429153289,3.3806252092529,116.0,1.3624446506551,0.70185518563289,0.033255429220581,5.6712032156754,2141.0,0.0010240902830259,2141,1.0,1,1000.0,116.0,0.116
UFRPLS-60veh-a03-fast,UFRPLS,60,fast,0.3,e500,1.3444157532985,0.47187745300851,0.028265941666803,2.6227997213357,107.0,1.7092863570594,0.5392327331363,0.41723100565967,4.8596993489489,2318.0,0.0016485226558879,2318,1.0,1,1000.0,107.0,0.107
UFRPLS-60veh-a03-fast,UFRPLS,60,fast,0.3,e700,1.5167122211864,0.86060677377611,0.11273382215324,3.7894902281442,124.0,2.5796824878995,0.89624902453516,0.12328410432593,5.6172520323752,2778.0,0.0018547231261048,2778,1.0,1,1000.0,124.0,0.124
UFRPLS-60veh-a03-fast,UFRPLS,60,fast,0.3,e900,1.7289751380533,0.91535532062183,0.41097458831,3.9922865978012,82.0,2.9267028409663,1.2118231207394,0.11915127927404,5.0927958577221,2915.0,0.05350688675322,2915,1.0,1,1000.0,82.0,0.082
UFRPLS-60veh-a05,UFRPLS,60,slow,0.5,e100,1.0592309144847,0.61941873889048,0.23992330916348,2.0669776594199,12.0,1.6263861192976,1.008051519314,2.0777855120002e-05,5.5262618942141,4961.0,0.00061480591608333,4961,1.0,1,1000.0,12.0,0.012
UFRPLS-60veh-a05,UFRPLS,60,slow,0.5,e300,2.7059431544958,0.36262637217706,1.0334926291545,3.2386183581947,42.0,2.9164260959451,0.4139463188674,0.016808074104411,5.088267603708,2613.0,0.0014191726579762,2613,1.0,1,1000.0,42.0,0.042
UFRPLS-60veh-a05,UFRPLS,60,slow,0.5,e500,2.6896965792104,0.41616462653824,0.62930009076087,3.3241054634893,69.0,2.8445468315948,0.71509843692568,0.37220457158892,6.5772038744733,2280.0,0.016899428392087,2280,1.0,1,1000.0,69.0,0.069
UFRPLS-60veh-a05,UFRPLS,60,slow,0.5,e700,2.5467911838405,0.61927199662833,0.25574631902182,3.7727765716048,58.0,3.1066243215538,0.68592951827232,0.06940151205896,5.6382815598925,3408.0,0.1065564228099,3408,1.0,1,1000.0,58.0,0.058
UFRPLS-60veh-a05,UFRPLS,60,slow,0.5,e900,2.0628436929215,0.80160887822077,0.11825440577519,4.024355080849,84.0,3.5390985482773,0.74676356886086,0.066657169360674,5.2839474770743,3600.0,0.0026657707881667,3600,1.0,1,1000.0,84.0,0.084
UFRPLS-60veh-a05-fast,UFRPLS,60,fast,0.5,e100,2.5438592026923,0.70424448716305,0.31903785370314,5.2375698577084,119.0,2.831285717261,0.99614887965649,0.034744151675071,7.2342360009813,4509.0,0.00093415658718487,4509,1.0,1,1000.0,119.0,0.119
UFRPLS-60veh-a05-fast,UFRPLS,60,fast,0.5,e300,2.0956187415285,1.1835200044427,0.013439788680323,5.9903492829583,105.0,2.7357851873137,0.82644227571316,0.018616638318385,6.1303698962319,3856.0,0.00090262770295238,3856,1.0,1,1000.0,105.0,0.105
UFRPLS-60veh-a05-fast,UFRPLS,60,fast,0.5,e500,2.7357306627448,0.26798435095802,1.2133576390043,3.3896587358467,223.0,2.8987969723525,0.44129335457916,0.22348740895646,6.3863049596625,2272.0,0.0015883730426009,2272,1.0,1,1000.0,223.0,0.223
UFRPLS-60veh-a05-fast,UFRPLS,60,fast,0.5,e700,2.62401475063,0.57056766048178,0.070678073208981,3.7979124744511,145.0,3.0320130198077,0.64818648706213,0.015513625890847,9.936551591264,2550.0,0.016289612651283,2550,1.0,1,1000.0,145.0,0.145
UFRPLS-60veh-a05-fast,UFRPLS,60,fast,0.5,e900,2.7936332747208,0.37210777552746,1.5629393061561,3.9357021574154,92.0,3.422363941971,0.79851336807212,0.24883075566256,5.1467516527879,3360.0,0.0018241832462283,3360,1.0,1,1000.0,92.0,0.092
UFRPLS-60veh-a07,UFRPLS,60,slow,0.7,e100,1.1405894969432,0.64149760337135,0.32038706356656,2.1975014151574,15.0,1.6490570720131,1.0865515556344,0.0052728630431034,7.4374253919344,3235.0,0.00056216008013333,3235,1.0,1,1000.0,15.0,0.015
UFRPLS-60veh-a07,UFRPLS,60,slow,0.7,e300,5.9576811587236,0.75476749699285,4.3947472593997,7.1608957177244,26.0,6.3711629352718,1.1366224021645,0.33939940337025,11.742230446271,9466.0,0.00061606095726923,9466,1.0,1,1000.0,26.0,0.026
UFRPLS-60veh-a07,UFRPLS,60,slow,0.7,e500,6.5548333713456,0.47627294417365,5.6216147921695,7.7075601319215,29.0,6.4157441194621,1.1878016504402,0.33118288931729,10.176350629628,6238.0,0.00063925859765517,6238,1.0,1,1000.0,29.0,0.029
UFRPLS-60veh-a07,UFRPLS,60,slow,0.7,e700,6.1991880574372,0.94463985904405,4.2192120678755,7.6320802685936,31.0,6.2872665360619,1.3896274456092,0.30948227212927,11.175438816687,6061.0,0.00072432811732258,6061,1.0,1,1000.0,31.0,0.031
UFRPLS-60veh-a07,UFRPLS,60,slow,0.7,e900,2.8143221018518,1.3479416694194,0.059934830313559,5.3631695839605,27.0,6.2353091868344,1.2211611660114,0.13695938993629,8.4200842091869,6225.0,0.0011080801283704,6225,1.0,1,1000.0,27.0,0.027
UFRPLS-60veh-a07-fast,UFRPLS,60,fast,0.7,e100,5.208665524283,1.6776432777555,0.078285398222746,7.983497694709,141.0,4.7914329476544,1.9135265835049,0.057324923594116,9.3334084241336,5726.0,0.0011066308945106,5726,1.0,1,1000.0,141.0,0.141
UFRPLS-60veh-a07-fast,UFRPLS,60,fast,0.7,e300,3.0069429546404,2.1535737918303,0.019099174962079,8.0479934145875,117.0,5.0234909940163,1.9851396065446,0.014960121619652,10.462118767555,5542.0,0.00087064308538461,5542,1.0,1,1000.0,117.0,0.117
UFRPLS-60veh-a07-fast,UFRPLS,60,fast,0.7,e500,5.9521462779744,1.231711083279,0.14015707132502,7.5191868567601,210.0,6.5704393911638,0.95271572831769,0.48568998382046,9.3246656361619,4896.0,0.0011017865742143,4896,1.0,1,1000.0,210.0,0.21
