config,protocol,n,speed,alpha,position,avg_min_cs,min_cs_stddev,min_cs_min,min_cs_max,min_cs_count,avg_cs,cs_stddev,cs_min,cs_max,cs_count,delay_mean_s,total_hops,secure_ratio,eav_count,pkt_sent,pkt_recv,pdr,rep,file
UFRPLS-40veh-a03-fast,UFRPLS,40,fast,0.3,e700,1.574581684769,0.76938591583582,0.63055208245395,3.2903423136656,30.0,2.8309843043239,0.99337994244565,0.047530551826902,9.0316654959088,3292.0,0.0016658461343333,3292,1.0,1,1000.0,30.0,0.03,4,UFRPLS-40veh-a03-fast-e700-rep4-#0.sca
UFRPLS-40veh-a05,UFRPLS,40,slow,0.5,e700,2.6677719975231,0.37195510427247,0.78857392997128,3.4909533820727,90.0,3.1002494242485,0.60652889338766,0.14969669782602,5.2447928283418,4012.0,0.0023428296160556,4012,1.0,1,1000.0,90.0,0.09,4,UFRPLS-40veh-a05-e700-rep4-#0.sca
UFRPLS-40veh-a05-fast,UFRPLS,40,fast,0.5,e700,2.8004548375177,0.2947274231822,1.2616964272,3.2434616801875,51.0,3.1344344482594,0.65163659722743,0.028539257003573,8.8990761206498,3403.0,0.0017849374862745,3403,1.0,1,1000.0,51.0,0.051,4,UFRPLS-40veh-a05-fast-e700-rep4-#0.sca
UFRPLS-40veh-a07,UFRPLS,40,slow,0.7,e700,5.5006250254626,1.5950907558304,0.15580469455439,7.937270776324,46.0,6.2861929959074,1.3329387220666,0.0092680196846402,9.1349921674355,6751.0,0.00091815352604348,6751,1.0,1,1000.0,46.0,0.046,4,UFRPLS-40veh-a07-e700-rep4-#0.sca
UFRPLS-40veh-a07-fast,UFRPLS,40,fast,0.7,e700,6.3001567180487,0.56391329966515,4.8841259728732,7.8025826429986,37.0,6.3766887114275,1.100746658164,0.10538779876108,9.6553038250567,6268.0,0.0011084632483514,6268,1.0,1,1000.0,37.0,0.037,4,UFRPLS-40veh-a07-fast-e700-rep4-#0.sca
UFRPLS-40veh-a09,UFRPLS,40,slow,0.9,e700,5.7295127575081,1.7192443983881,0.65543205774874,8.0927339491725,43.0,8.1277482220009,2.406414222998,0.017277618451921,14.945108911968,8197.0,0.00068322967802326,8197,1.0,1,1000.0,43.0,0.043,4,UFRPLS-40veh-a09-e700-rep4-#0.sca
UFRPLS-60veh-a01,UFRPLS,60,slow,0.1,e700,0.81881681489101,0.92732531426426,0.16259870606104,3.2016364888812,38.0,2.8043336922286,1.0708348749339,0.044724750312497,4.8272150688213,3577.0,0.0015713982390789,3577,1.0,1,1000.0,38.0,0.038,4,UFRPLS-60veh-a01-e700-rep4-#0.sca
UFRPLS-60veh-a03,UFRPLS,60,slow,0.3,e700,1.6914535636328,0.75777254763621,0.85906584580167,3.115441593814,28.0,2.8138940546708,0.99847762210603,0.15756033744147,4.9670570251928,3687.0,0.0019668044521786,3687,1.0,1,1000.0,28.0,0.028,4,UFRPLS-60veh-a03-e700-rep4-#0.sca
UFRPLS-60veh-a03-fast,UFRPLS,60,fast,0.3,e700,1.5167122211864,0.86060677377611,0.11273382215324,3.7894902281442,124.0,2.5796824878995,0.89624902453516,0.12328410432593,5.6172520323752,2778.0,0.0018547231261048,2778,1.0,1,1000.0,124.0,0.124,4,UFRPLS-60veh-a03-fast-e700-rep4-#0.sca
UFRPLS-60veh-a05,UFRPLS,60,slow,0.5,e700,2.5467911838405,0.61927199662833,0.25574631902182,3.7727765716048,58.0,3.1066243215538,0.68592951827232,0.06940151205896,5.6382815598925,3408.0,0.1065564228099,3408,1.0,1,1000.0,58.0,0.058,4,UFRPLS-60veh-a05-e700-rep4-#0.sca
UFRPLS-60veh-a05-fast,UFRPLS,60,fast,0.5,e700,2.62401475063,0.57056766048178,0.070678073208981,3.7979124744511,145.0,3.0320130198077,0.64818648706213,0.015513625890847,9.936551591264,2550.0,0.016289612651283,2550,1.0,1,1000.0,145.0,0.145,4,UFRPLS-60veh-a05-fast-e700-rep4-#0.sca
UFRPLS-60veh-a07,UFRPLS,60,slow,0.7,e700,6.1991880574372,0.94463985904405,4.2192120678755,7.6320802685936,31.0,6.2872665360619,1.3896274456092,0.30948227212927,11.175438816687,6061.0,0.00072432811732258,6061,1.0,1,1000.0,31.0,0.031,4,UFRPLS-60veh-a07-e700-rep4-#0.sca
UFRPLS-60veh-a07-fast,UFRPLS,60,fast,0.7,e700,6.2090182297638,1.1182514357274,0.32325884610363,7.6445021627304,136.0,6.5636802101286,1.055707071691,0.063714529947745,10.632782680103,4572.0,0.0015658616760735,4572,1.0,1,1000.0,136.0,0.136,4,UFRPLS-60veh-a07-fast-e700-rep4-#0.sca
UFRPLS-60veh-a09,UFRPLS,60,slow,0.9,e700,6.2032748153282,1.1081680526925,4.2087937788284,8.0384040396824,33.0,9.6414198736916,3.0596599100875,0.12108822893696,15.827824317489,8728.0,0.00068364729445455,8728,1.0,1,1000.0,33.0,0.033,4,UFRPLS-60veh-a09-e700-rep4-#0.sca
UFRPLS-80veh-a01,UFRPLS,80,slow,0.1,e700,0.54124408208612,0.60965202484088,0.08919957797238,3.1519161601373,101.0,2.5993831526618,1.2195039628588,0.046376558848905,4.3826309130486,3203.0,0.011776250126743,3203,1.0,1,1000.0,101.0,0.101,4,UFRPLS-80veh-a01-e700-rep4-#0.sca
UFRPLS-80veh-a03,UFRPLS,80,slow,0.3,e700,1.2122902052111,0.48885259301076,0.27180343995028,3.0949850379655,94.0,2.6595271214486,1.0265468622826,0.27180343995028,4.2275932584842,3055.0,0.0023628732511915,3055,1.0,1,1000.0,94.0,0.094,4,UFRPLS-80veh-a03-e700-rep4-#0.sca
UFRPLS-80veh-a03-fast,UFRPLS,80,fast,0.3,e700,1.9210340668568,0.90865330195661,0.34766108019925,3.7802733204574,52.0,2.6954535642852,0.89367972369327,0.54368975135133,4.2858449937093,2490.0,0.0021729649177885,2490,1.0,1,1000.0,52.0,0.052,4,UFRPLS-80veh-a03-fast-e700-rep4-#0.sca
UFRPLS-80veh-a05,UFRPLS,80,slow,0.5,e700,2.5780315173759,0.57509973232864,0.015398426024589,3.3242823677269,93.0,3.0684657253006,0.57617984255384,0.015398426024589,4.175192042564,2608.0,0.0025170685041398,2608,1.0,1,1000.0,93.0,0.093,4,UFRPLS-80veh-a05-e700-rep4-#0.sca
UFRPLS-80veh-a05-fast,UFRPLS,80,fast,0.5,e700,2.941416446975,0.28693936776095,2.4366964091806,3.7522230577827,60.0,3.054875027892,0.51421054173376,0.23999869921521,6.2338981236302,2414.0,0.0016741046095333,2414,1.0,1,1000.0,60.0,0.06,4,UFRPLS-80veh-a05-fast-e700-rep4-#0.sca
UFRPLS-80veh-a07,UFRPLS,80,slow,0.7,e700,5.5398688540039,1.7198811980482,0.91344447584143,7.1466051782964,23.0,6.3135674923182,1.1356826314661,0.097688114578467,8.3702032299131,5474.0,0.0010695655743043,5474,1.0,1,1000.0,23.0,0.023,4,UFRPLS-80veh-a07-e700-rep4-#0.sca
UFRPLS-80veh-a07-fast,UFRPLS,80,fast,0.7,e700,6.5661400823605,0.24385041344523,6.1051389718585,7.2417152187498,44.0,6.6177693999315,0.9063647246957,0.18196056761482,10.259880476351,4103.0,0.0016752000157727,4103,1.0,1,1000.0,44.0,0.044,4,UFRPLS-80veh-a07-fast-e700-rep4-#0.sca
UFRPLS-80veh-a09,UFRPLS,80,slow,0.9,e700,5.6205705544108,1.9024652614133,0.045261262854055,8.4504992071733,26.0,10.498601062989,3.1703902247502,0.045261262854055,15.541837851421,8122.0,0.0014303110424615,8122,1.0,1,1000.0,26.0,0.026,4,UFRPLS-80veh-a09-e700-rep4-#0.sca
