timestamp,rep,config,eav_pos_m,seed,status,scalar_file
2026-05-02T22:38:26,2,UFRPLS-40veh-a05-fast,100.0,2,OK,results\UFRPLS-40veh-a05-fast-e100-rep2-#0.sca
2026-05-02T22:40:32,2,UFRPLS-60veh-a05-fast,100.0,2,OK,results\UFRPLS-60veh-a05-fast-e100-rep2-#0.sca
2026-05-02T22:43:55,2,UFRPLS-80veh-a05-fast,100.0,2,OK,results\UFRPLS-80veh-a05-fast-e100-rep2-#0.sca
2026-05-02T22:48:11,2,UFRPLS-100veh-a05-fast,100.0,2,OK,results\UFRPLS-100veh-a05-fast-e100-rep2-#0.sca
2026-05-02T22:48:46,2,UFRPLS-20veh-a03-fast,100.0,2,OK,results\UFRPLS-20veh-a03-fast-e100-rep2-#0.sca
2026-05-02T22:49:56,2,UFRPLS-40veh-a03-fast,100.0,2,OK,results\UFRPLS-40veh-a03-fast-e100-rep2-#0.sca
2026-05-02T22:51:55,2,UFRPLS-60veh-a03-fast,100.0,2,OK,results\UFRPLS-60veh-a03-fast-e100-rep2-#0.sca
2026-05-02T22:55:05,2,UFRPLS-80veh-a03-fast,100.0,2,OK,results\UFRPLS-80veh-a03-fast-e100-rep2-#0.sca
2026-05-02T22:59:14,2,UFRPLS-100veh-a03-fast,100.0,2,OK,results\UFRPLS-100veh-a03-fast-e100-rep2-#0.sca
2026-05-02T22:59:55,2,UFRPLS-20veh-a07-fast,100.0,2,OK,results\UFRPLS-20veh-a07-fast-e100-rep2-#0.sca
2026-05-02T23:01:12,2,UFRPLS-40veh-a07-fast,100.0,2,OK,results\UFRPLS-40veh-a07-fast-e100-rep2-#0.sca
2026-05-02T23:03:17,2,UFRPLS-60veh-a07-fast,100.0,2,OK,results\UFRPLS-60veh-a07-fast-e100-rep2-#0.sca
2026-05-02T23:06:45,2,UFRPLS-80veh-a07-fast,100.0,2,OK,results\UFRPLS-80veh-a07-fast-e100-rep2-#0.sca
2026-05-02T23:10:58,2,UFRPLS-100veh-a07-fast,100.0,2,OK,results\UFRPLS-100veh-a07-fast-e100-rep2-#0.sca
2026-05-02T23:11:15,3,GPSRCS-20veh,300.0,3,OK,results\GPSRCS-20veh-e300-rep3-#0.sca
2026-05-02T23:11:48,3,GPSRCS-40veh,300.0,3,OK,results\GPSRCS-40veh-e300-rep3-#0.sca
2026-05-02T23:12:52,3,GPSRCS-60veh,300.0,3,OK,results\GPSRCS-60veh-e300-rep3-#0.sca
2026-05-02T23:14:37,3,GPSRCS-80veh,300.0,3,OK,results\GPSRCS-80veh-e300-rep3-#0.sca
2026-05-02T23:17:15,3,GPSRCS-100veh,300.0,3,OK,results\GPSRCS-100veh-e300-rep3-#0.sca
2026-05-02T23:17:59,3,UFRPLS-20veh-a05,300.0,3,OK,results\UFRPLS-20veh-a05-e300-rep3-#0.sca
2026-05-02T23:19:35,3,UFRPLS-40veh-a05,300.0,3,OK,results\UFRPLS-40veh-a05-e300-rep3-#0.sca
2026-05-02T23:22:10,3,UFRPLS-60veh-a05,300.0,3,OK,results\UFRPLS-60veh-a05-e300-rep3-#0.sca
2026-05-02T23:25:53,3,UFRPLS-80veh-a05,300.0,3,OK,results\UFRPLS-80veh-a05-e300-rep3-#0.sca
2026-05-02T23:31:09,3,UFRPLS-100veh-a05,300.0,3,OK,results\UFRPLS-100veh-a05-e300-rep3-#0.sca
2026-05-02T23:31:48,3,UFRPLS-20veh-a03,300.0,3,OK,results\UFRPLS-20veh-a03-e300-rep3-#0.sca
2026-05-02T23:33:20,3,UFRPLS-40veh-a03,300.0,3,OK,results\UFRPLS-40veh-a03-e300-rep3-#0.sca
