protocol,n,alpha,speed,avg_min_cs_mean,avg_min_cs_std,avg_min_cs_stddev_mean,avg_min_cs_stddev_std,avg_min_cs_min_mean,avg_min_cs_max_mean,avg_min_cs_count_mean,avg_cs_mean,avg_cs_std,avg_cs_stddev_mean,avg_cs_stddev_std,avg_cs_min_mean,avg_cs_max_mean,avg_cs_count_mean,delay_mean_s,delay_std_s,hops_mean,hops_std,secure_ratio_mean,secure_ratio_std,pdr_mean,pdr_std,pkt_recv_mean,count,cs_pos_max_val,cs_pos_max_tag,cs_pos_min_val,cs_pos_min_tag,delay_pos_max_val,delay_pos_max_tag,delay_pos_min_val,delay_pos_min_tag,pdr_pos_max_val,pdr_pos_max_tag,pdr_pos_min_val,pdr_pos_min_tag
UFRPLS,20,0.1,slow,1.0883504807096,,0.83834134866213,,0.054114526143863,2.7839867429005,56.0,2.407090208698,,0.63177258444627,,0.0081727153343323,5.6911943972711,6830.0,0.0011694545703571,,6830.0,,1.0,,0.056,,56.0,1,1.0883504807096,e900,1.0883504807096,e900,0.0011694545703571,e900,0.0011694545703571,e900,0.056,e900,0.056,e900
UFRPLS,20,0.3,fast,1.8733062364732,,0.93121816946849,,0.036702044878538,3.5428219458743,71.0,3.356465634168,,1.4880068835487,,0.11488344975687,9.9862042457692,4851.0,0.001095673708,,4851.0,,1.0,,0.071,,71.0,1,1.8733062364732,e900,1.8733062364732,e900,0.001095673708,e900,0.001095673708,e900,0.071,e900,0.071,e900
UFRPLS,20,0.3,slow,1.3975399865855,,0.58437542236158,,0.032235529186259,2.6871950547718,72.0,2.2227058815674,,0.69620855054005,,0.090907665940932,5.36641341154,3598.0,0.0012081468576806,,3598.0,,1.0,,0.072,,72.0,1,1.3975399865855,e900,1.3975399865855,e900,0.0012081468576806,e900,0.0012081468576806,e900,0.072,e900,0.072,e900
UFRPLS,20,0.5,fast,2.791379009502,,0.58884448009264,,0.19049104341537,4.4930410681412,93.0,3.6994073481677,,1.2434827891825,,0.043367880937787,9.6970804360137,5499.0,0.00086328654855914,,5499.0,,1.0,,0.093,,93.0,1,2.791379009502,e900,2.791379009502,e900,0.00086328654855914,e900,0.00086328654855914,e900,0.093,e900,0.093,e900
UFRPLS,20,0.5,slow,2.5929101425373,,0.5288357952777,,0.029783177437977,3.7159536590988,91.0,2.8452673181597,,0.68306646091271,,0.043535187465658,5.5767030194808,4204.0,0.0013177459995275,,4204.0,,1.0,,0.091,,91.0,1,2.5929101425373,e900,2.5929101425373,e900,0.0013177459995275,e900,0.0013177459995275,e900,0.091,e900,0.091,e900
UFRPLS,20,0.7,fast,6.1406351951051,,1.0802915123303,,3.5325304495286,8.175338412805,54.0,6.1070744855393,,1.7857358538938,,0.040368785489228,11.510022159852,7741.0,0.00056928277061111,,7741.0,,1.0,,0.054,,54.0,1,6.1406351951051,e900,6.1406351951051,e900,0.00056928277061111,e900,0.00056928277061111,e900,0.054,e900,0.054,e900
UFRPLS,20,0.7,slow,6.6756485129457,,1.2413393987818,,2.2197913668699,8.5117377978077,64.0,6.258319802651,,1.6394776891144,,0.070854035642171,9.4513208300092,8761.0,0.00033263499964063,,8761.0,,1.0,,0.064,,64.0,1,6.6756485129457,e900,6.6756485129457,e900,0.00033263499964063,e900,0.00033263499964063,e900,0.064,e900,0.064,e900
UFRPLS,20,0.9,slow,6.8846659682169,,1.1642268146516,,4.4677915085888,8.5462364025064,44.0,7.1103023143258,,2.4398747947881,,0.00999836768937,14.225250080397,9723.0,0.00024979581470455,,9723.0,,1.0,,0.044,,44.0,1,6.8846659682169,e900,6.8846659682169,e900,0.00024979581470455,e900,0.00024979581470455,e900,0.044,e900,0.044,e900
UFRPLS,40,0.1,slow,0.91441174503179,,1.0099229802477,,0.00024374172409836,3.6099674899592,108.0,2.7617397123264,,1.3843042283181,,0.00024374172409836,5.6519563338643,4306.0,0.0011593074792685,,4306.0,,1.0,,0.108,,108.0,1,0.91441174503179,e900,0.91441174503179,e900,0.0011593074792685,e900,0.0011593074792685,e900,0.108,e900,0.108,e900
UFRPLS,40,0.3,fast,2.7142365686251,,1.5100963409766,,0.25501920323156,5.856665918886,135.0,3.1003449595882,,1.2336167392863,,0.082941814050628,8.0612509717276,3911.0,0.0012511756854222,,3911.0,,1.0,,0.135,,135.0,1,2.7142365686251,e900,2.7142365686251,e900,0.0012511756854222,e900,0.0012511756854222,e900,0.135,e900,0.135,e900
UFRPLS,40,0.3,slow,1.4520981998348,,0.83281219900667,,0.082638595527314,3.7936213156635,96.0,2.8069893796099,,1.2322875831362,,0.090547531532124,5.5661843246068,4624.0,0.0015199785580208,,4624.0,,1.0,,0.096,,96.0,1,1.4520981998348,e900,1.4520981998348,e900,0.0015199785580208,e900,0.0015199785580208,e900,0.096,e900,0.096,e900
UFRPLS,40,0.5,fast,3.0902141854852,,0.97313859361129,,0.092775661596008,5.9220998306405,144.0,3.5855975872689,,0.89541616269946,,0.13481931947074,7.3091103901483,3854.0,0.0012825724999028,,3854.0,,1.0,,0.144,,144.0,1,3.0902141854852,e900,3.0902141854852,e900,0.0012825724999028,e900,0.0012825724999028,e900,0.144,e900,0.144,e900
UFRPLS,40,0.5,slow,2.5682627819116,,0.71944896292955,,0.0507187415974,3.6981173022593,87.0,3.3735912774553,,0.8702311421696,,0.013311701455962,5.8349736224352,4197.0,0.0023304336151379,,4197.0,,1.0,,0.087,,87.0,1,2.5682627819116,e900,2.5682627819116,e900,0.0023304336151379,e900,0.0023304336151379,e900,0.087,e900,0.087,e900
UFRPLS,40,0.7,fast,6.1398009842004,,1.3661218763774,,0.24809499952844,7.9920713090031,174.0,6.2513857388596,,1.2441041328518,,0.23157394641764,10.76815404754,5565.0,0.00095588617852874,,5565.0,,1.0,,0.174,,174.0,1,6.1398009842004,e900,6.1398009842004,e900,0.00095588617852874,e900,0.00095588617852874,e900,0.174,e900,0.174,e900
UFRPLS,40,0.7,slow,5.2725758755097,,1.4042831196885,,1.9894844945249,7.2365323721039,32.0,6.0927222824421,,1.5493040395942,,0.09238623850429,8.9650747652561,7223.0,0.00117137076975,,7223.0,,1.0,,0.032,,32.0,1,5.2725758755097,e900,5.2725758755097,e900,0.00117137076975,e900,0.00117137076975,e900,0.032,e900,0.032,e900
UFRPLS,40,0.9,slow,5.517537276169,,1.842441983021,,0.6414262038928,8.3496459961066,30.0,8.4495677286198,,2.7066167118731,,0.13232459810571,15.542910278309,8536.0,0.00050122552163333,,8536.0,,1.0,,0.03,,30.0,1,5.517537276169,e900,5.517537276169,e900,0.00050122552163333,e900,0.00050122552163333,e900,0.03,e900,0.03,e900
UFRPLS,60,0.1,slow,0.37042141804111,,0.22279141216516,,0.014945458306983,0.97890496673058,89.0,2.8331487981025,,1.3341208233396,,0.038328534824338,5.1317214972539,3992.0,0.013512257845461,,3992.0,,1.0,,0.089,,89.0,1,0.37042141804111,e900,0.37042141804111,e900,0.013512257845461,e900,0.013512257845461,e900,0.089,e900,0.089,e900
UFRPLS,60,0.3,fast,1.7289751380533,,0.91535532062183,,0.41097458831,3.9922865978012,82.0,2.9267028409663,,1.2118231207394,,0.11915127927404,5.0927958577221,2915.0,0.05350688675322,,2915.0,,1.0,,0.082,,82.0,1,1.7289751380533,e900,1.7289751380533,e900,0.05350688675322,e900,0.05350688675322,e900,0.082,e900,0.082,e900
UFRPLS,60,0.3,slow,0.98129115561396,,0.36335745261066,,0.076000933271359,2.3266891046553,148.0,3.130753161754,,1.2040180620236,,0.14645562342718,6.496967358285,4050.0,0.0023122096858446,,4050.0,,1.0,,0.148,,148.0,1,0.98129115561396,e900,0.98129115561396,e900,0.0023122096858446,e900,0.0023122096858446,e900,0.148,e900,0.148,e900
UFRPLS,60,0.5,fast,2.7936332747208,,0.37210777552746,,1.5629393061561,3.9357021574154,92.0,3.422363941971,,0.79851336807212,,0.24883075566256,5.1467516527879,3360.0,0.0018241832462283,,3360.0,,1.0,,0.092,,92.0,1,2.7936332747208,e900,2.7936332747208,e900,0.0018241832462283,e900,0.0018241832462283,e900,0.092,e900,0.092,e900
UFRPLS,60,0.5,slow,2.0628436929215,,0.80160887822077,,0.11825440577519,4.024355080849,84.0,3.5390985482773,,0.74676356886086,,0.066657169360674,5.2839474770743,3600.0,0.0026657707881667,,3600.0,,1.0,,0.084,,84.0,1,2.0628436929215,e900,2.0628436929215,e900,0.0026657707881667,e900,0.0026657707881667,e900,0.084,e900,0.084,e900
UFRPLS,60,0.7,fast,6.185776752425,,0.99873983698927,,1.1685841762422,7.2393372759338,128.0,6.4677042548514,,1.2623045056041,,0.69016945458461,10.160254639619,5349.0,0.0017283562231328,,5349.0,,1.0,,0.128,,128.0,1,6.185776752425,e900,6.185776752425,e900,0.0017283562231328,e900,0.0017283562231328,e900,0.128,e900,0.128,e900
UFRPLS,60,0.7,slow,2.8143221018518,,1.3479416694194,,0.059934830313559,5.3631695839605,27.0,6.2353091868344,,1.2211611660114,,0.13695938993629,8.4200842091869,6225.0,0.0011080801283704,,6225.0,,1.0,,0.027,,27.0,1,2.8143221018518,e900,2.8143221018518,e900,0.0011080801283704,e900,0.0011080801283704,e900,0.027,e900,0.027,e900
UFRPLS,60,0.9,slow,2.7441608519383,,1.2499215247644,,0.038510041310957,4.8872139630372,32.0,10.112486280818,,3.4318718238968,,0.10290088721761,16.609498324706,8641.0,0.00116964484325,,8641.0,,1.0,,0.032,,32.0,1,2.7441608519383,e900,2.7441608519383,e900,0.00116964484325,e900,0.00116964484325,e900,0.032,e900,0.032,e900
UFRPLS,80,0.1,slow,0.78078217538749,,0.80526392562989,,0.1096450411072,2.4543982233213,30.0,2.8590659577476,,1.3628709337563,,0.043913501685402,4.8502303570958,3431.0,0.061797096907667,,3431.0,,1.0,,0.03,,30.0,1,0.78078217538749,e900,0.78078217538749,e900,0.061797096907667,e900,0.061797096907667,e900,0.03,e900,0.03,e900
UFRPLS,80,0.3,fast,2.3566336104293,,1.0832471996481,,0.36446118645054,4.3165396332159,47.0,3.0025145766488,,1.1374774441102,,0.35420132891227,5.8219600458779,2620.0,0.0016572687508298,,2620.0,,1.0,,0.047,,47.0,1,2.3566336104293,e900,2.3566336104293,e900,0.0016572687508298,e900,0.0016572687508298,e900,0.047,e900,0.047,e900
UFRPLS,80,0.3,slow,1.35352827794,,0.47979372494327,,0.25578289438741,2.3254349274993,43.0,2.8907473029964,,1.2146916629881,,0.014409976881275,5.3243846754363,3163.0,0.0023965418543953,,3163.0,,1.0,,0.043,,43.0,1,1.35352827794,e900,1.35352827794,e900,0.0023965418543953,e900,0.0023965418543953,e900,0.043,e900,0.043,e900
UFRPLS,80,0.5,fast,2.9942210869762,,0.43062466811636,,2.3524467814296,4.2776847564244,59.0,3.3349412902276,,0.72550683127939,,0.25386300596169,5.982278657873,2940.0,0.019453346468356,,2940.0,,1.0,,0.059,,59.0,1,2.9942210869762,e900,2.9942210869762,e900,0.019453346468356,e900,0.019453346468356,e900,0.059,e900,0.059,e900
UFRPLS,80,0.5,slow,2.7311435571062,,0.23225746258276,,1.3930867650191,3.0032079780581,58.0,3.3138326152525,,0.86682976734917,,0.023800259003274,4.989407203097,2955.0,0.020587743293534,,2955.0,,1.0,,0.058,,58.0,1,2.7311435571062,e900,2.7311435571062,e900,0.020587743293534,e900,0.020587743293534,e900,0.058,e900,0.058,e900
UFRPLS,80,0.7,fast,6.6124556285079,,0.20947910710467,,6.0648519979326,7.3474179270541,51.0,6.4295163008584,,1.1292716830066,,0.33068340061195,9.3991149225284,4198.0,0.0015823615277059,,4198.0,,1.0,,0.051,,51.0,1,6.6124556285079,e900,6.6124556285079,e900,0.0015823615277059,e900,0.0015823615277059,e900,0.051,e900,0.051,e900
UFRPLS,80,0.7,slow,6.5943727312244,,0.43802680029768,,5.5279460455301,7.2873717485408,25.0,6.246177993202,,1.338019168059,,0.16100494049432,9.4674179410954,5391.0,0.0005636384648,,5391.0,,1.0,,0.025,,25.0,1,6.5943727312244,e900,6.5943727312244,e900,0.0005636384648,e900,0.0005636384648,e900,0.025,e900,0.025,e900
UFRPLS,80,0.9,slow,6.5431648078955,,0.77721169666688,,4.0765100156151,7.7195568511687,30.0,10.151500542536,,3.1812682788097,,0.66044239036894,16.102612941991,8015.0,0.00082315682533333,,8015.0,,1.0,,0.03,,30.0,1,6.5431648078955,e900,6.5431648078955,e900,0.00082315682533333,e900,0.00082315682533333,e900,0.03,e900,0.03,e900
UFRPLS,100,0.1,slow,1.0625955593429,,0.8712660434487,,0.078422718538313,2.1859623128318,14.0,2.7079020826991,,1.4056752866581,,0.030773315959713,4.6445079471705,3129.0,0.0025417701276429,,3129.0,,1.0,,0.014,,14.0,1,1.0625955593429,e900,1.0625955593429,e900,0.0025417701276429,e900,0.0025417701276429,e900,0.014,e900,0.014,e900
UFRPLS,100,0.3,fast,1.6742331068595,,0.81861659842455,,1.0208335266756,3.2945450167965,14.0,2.928999836437,,1.209177123517,,0.047885746770412,5.8006212409412,2531.0,0.0033257828325,,2531.0,,1.0,,0.014,,14.0,1,1.6742331068595,e900,1.6742331068595,e900,0.0033257828325,e900,0.0033257828325,e900,0.014,e900,0.014,e900
UFRPLS,100,0.3,slow,1.5052867142055,,0.42539950706708,,1.0590240201046,2.2680740428476,20.0,2.7653798203914,,1.1846728036447,,0.089148455777455,5.086382525112,3566.0,0.0038786140752,,3566.0,,1.0,,0.02,,20.0,1,1.5052867142055,e900,1.5052867142055,e900,0.0038786140752,e900,0.0038786140752,e900,0.02,e900,0.02,e900
UFRPLS,100,0.5,fast,2.7978258912771,,0.55077754558977,,0.15007328684183,3.6711818066094,32.0,3.45051001947,,0.70905791303371,,0.28420751410552,5.9635589826005,2272.0,0.097965118098938,,2272.0,,1.0,,0.032,,32.0,1,2.7978258912771,e900,2.7978258912771,e900,0.097965118098938,e900,0.097965118098938,e900,0.032,e900,0.032,e900
UFRPLS,100,0.5,slow,2.7747283970741,,0.096617986976181,,2.447289525022,2.9106220061344,43.0,3.4246405142216,,0.67823142216697,,0.17241490538875,4.7375699326235,3121.0,0.14396184454653,,3121.0,,1.0,,0.043,,43.0,1,2.7747283970741,e900,2.7747283970741,e900,0.14396184454653,e900,0.14396184454653,e900,0.043,e900,0.043,e900
UFRPLS,100,0.7,fast,6.6296207375663,,0.24092503147,,6.0348024122404,7.3216976727951,29.0,6.5281686789664,,0.78710513868206,,0.49519885425966,9.8015993867423,3009.0,0.0011922205461379,,3009.0,,1.0,,0.029,,29.0,1,6.6296207375663,e900,6.6296207375663,e900,0.0011922205461379,e900,0.0011922205461379,e900,0.029,e900,0.029,e900
UFRPLS,100,0.7,slow,6.3341255201024,,0.46832052558369,,4.9831426342876,6.9298598002633,24.0,6.4397750076278,,0.99438618319586,,0.26136156098307,8.963735493964,3889.0,0.0011949769382083,,3889.0,,1.0,,0.024,,24.0,1,6.3341255201024,e900,6.3341255201024,e900,0.0011949769382083,e900,0.0011949769382083,e900,0.024,e900,0.024,e900
UFRPLS,100,0.9,slow,6.6383381688369,,0.3882385942807,,5.8317036093235,7.6795857630387,22.0,10.895294576352,,3.1071457890582,,0.23172293607155,16.649825724346,4456.0,0.0006623723345,,4456.0,,1.0,,0.022,,22.0,1,6.6383381688369,e900,6.6383381688369,e900,0.0006623723345,e900,0.0006623723345,e900,0.022,e900,0.022,e900
