protocol,n,alpha,speed,avg_min_cs_mean,avg_min_cs_std,avg_min_cs_stddev_mean,avg_min_cs_stddev_std,avg_min_cs_min_mean,avg_min_cs_max_mean,avg_min_cs_count_mean,avg_cs_mean,avg_cs_std,avg_cs_stddev_mean,avg_cs_stddev_std,avg_cs_min_mean,avg_cs_max_mean,avg_cs_count_mean,delay_mean_s,delay_std_s,hops_mean,hops_std,secure_ratio_mean,secure_ratio_std,pdr_mean,pdr_std,pkt_recv_mean,count,cs_pos_max_val,cs_pos_max_tag,cs_pos_min_val,cs_pos_min_tag,delay_pos_max_val,delay_pos_max_tag,delay_pos_min_val,delay_pos_min_tag,pdr_pos_max_val,pdr_pos_max_tag,pdr_pos_min_val,pdr_pos_min_tag
UFRPLS,20,0.5,fast,2.9930493107265,,0.56809501969777,,0.8212848675935,4.0255021954544,57.0,3.4279738673817,,0.89106196753716,,0.078544113885343,8.8750516123826,5081.0,0.0010762292707193,,5081.0,,1.0,,0.057,,57.0,1,2.9930493107265,e700,2.9930493107265,e700,0.0010762292707193,e700,0.0010762292707193,e700,0.057,e700,0.057,e700
UFRPLS,20,0.5,slow,2.6075689256584,,0.44758470261633,,0.73084985351371,3.2355666165485,93.0,2.8118260287544,,0.66998904220509,,0.10220901778861,5.393089941875,4064.0,0.0012669077535376,,4064.0,,1.0,,0.093,,93.0,1,2.6075689256584,e700,2.6075689256584,e700,0.0012669077535376,e700,0.0012669077535376,e700,0.093,e700,0.093,e700
UFRPLS,20,0.7,fast,6.3766711242647,,0.83919489657965,,4.0138226662184,7.8884383783551,59.0,6.4388200925227,,1.7141794242142,,0.1470389446767,11.338383137647,8438.0,0.00057815282384746,,8438.0,,1.0,,0.059,,59.0,1,6.3766711242647,e700,6.3766711242647,e700,0.00057815282384746,e700,0.00057815282384746,e700,0.059,e700,0.059,e700
UFRPLS,20,0.7,slow,6.7880665291167,,1.1639223639887,,4.791381668758,8.6663380924721,61.0,6.2113984227877,,1.6722163059531,,0.047388397077412,8.6686666690522,8789.0,0.00032980536901639,,8789.0,,1.0,,0.061,,61.0,1,6.7880665291167,e700,6.7880665291167,e700,0.00032980536901639,e700,0.00032980536901639,e700,0.061,e700,0.061,e700
UFRPLS,20,0.9,slow,6.8505995121813,,1.0507605235331,,4.9097253986867,8.4669579431512,46.0,7.107331245951,,2.3936484274651,,0.024890121680194,14.052820687928,9743.0,0.00033758831513043,,9743.0,,1.0,,0.046,,46.0,1,6.8505995121813,e700,6.8505995121813,e700,0.00033758831513043,e700,0.00033758831513043,e700,0.046,e700,0.046,e700
UFRPLS,40,0.1,slow,1.2207893821214,,1.1181385997805,,0.082215028903619,3.4554826842662,57.0,2.7215012343948,,1.0654602215864,,0.029239991453245,4.9079762043194,4190.0,0.0012512312859825,,4190.0,,1.0,,0.057,,57.0,1,1.2207893821214,e700,1.2207893821214,e700,0.0012512312859825,e700,0.0012512312859825,e700,0.057,e700,0.057,e700
UFRPLS,40,0.3,fast,1.574581684769,,0.76938591583582,,0.63055208245395,3.2903423136656,30.0,2.8309843043239,,0.99337994244565,,0.047530551826902,9.0316654959088,3292.0,0.0016658461343333,,3292.0,,1.0,,0.03,,30.0,1,1.574581684769,e700,1.574581684769,e700,0.0016658461343333,e700,0.0016658461343333,e700,0.03,e700,0.03,e700
UFRPLS,40,0.3,slow,1.3866338709907,,0.7017734458198,,0.22203234813926,3.2712612366531,68.0,2.7673802927762,,0.96421994083601,,0.22195023581071,5.0818018230201,4255.0,0.0015054639594265,,4255.0,,1.0,,0.068,,68.0,1,1.3866338709907,e700,1.3866338709907,e700,0.0015054639594265,e700,0.0015054639594265,e700,0.068,e700,0.068,e700
UFRPLS,40,0.5,fast,2.8004548375177,,0.2947274231822,,1.2616964272,3.2434616801875,51.0,3.1344344482594,,0.65163659722743,,0.028539257003573,8.8990761206498,3403.0,0.0017849374862745,,3403.0,,1.0,,0.051,,51.0,1,2.8004548375177,e700,2.8004548375177,e700,0.0017849374862745,e700,0.0017849374862745,e700,0.051,e700,0.051,e700
UFRPLS,40,0.5,slow,2.6677719975231,,0.37195510427247,,0.78857392997128,3.4909533820727,90.0,3.1002494242485,,0.60652889338766,,0.14969669782602,5.2447928283418,4012.0,0.0023428296160556,,4012.0,,1.0,,0.09,,90.0,1,2.6677719975231,e700,2.6677719975231,e700,0.0023428296160556,e700,0.0023428296160556,e700,0.09,e700,0.09,e700
